exp,arm,depth,load_pct,size,trial,t0,submit,priority,alloc,start,finish,scout_start,scout_finish,bg_total,bg_done,work_s,load_cores,load_secs,timedout
e4,coscheduled,14,86,16,10,1788870035.912657960,1788870036.018294,1788870038.964277,1788870038.973550,1788870038.994483,1788870044.127667,1788870036.151594,1788870044.176827,1,1788870036.020943772,5,111,900,0
e4,baseline,14,85,16,1,1788870049.251954527,1788870049.348890,,1788870049.411410,1788870049.433223,1788870057.213773,,,1,1788870049.360298507,5,110,900,0
e4,coscheduled,14,85,16,1,1788870062.255017149,1788870062.361602,1788870065.316994,1788870065.338804,1788870065.360727,1788870070.509623,1788870062.497973,1788870070.562288,1,1788870062.362983926,5,110,900,0
e4,coscheduled,14,85,16,2,1788870075.615426943,1788870075.721941,1788870078.669429,1788870078.678884,1788870078.700131,1788870083.832703,1788870075.857083,1788870083.882712,1,1788870075.723839937,5,110,900,0
e4,baseline,14,85,16,2,1788870088.956071360,1788870089.053880,,1788870089.118695,1788870089.140783,1788870096.922908,,,1,1788870089.062516239,5,110,900,0
e4,coscheduled,14,85,16,3,1788870101.975543100,1788870102.082027,1788870105.031439,1788870105.041001,1788870105.062583,1788870110.192915,1788870102.218801,1788870110.241873,1,1788870102.082037474,5,110,900,0
e4,baseline,14,85,16,3,1788870115.283715137,1788870115.380995,,1788870115.446466,1788870115.468946,1788870123.250986,,,1,1788870115.390767996,5,110,900,0
e4,coscheduled,14,85,16,4,1788870128.315185280,1788870128.421417,1788870131.371034,1788870131.380780,1788870131.402608,1788870136.534752,1788870128.558386,1788870136.584156,1,1788870128.422932273,5,110,900,0
e4,baseline,14,85,16,4,1788870141.644282727,1788870141.742902,,1788870141.808636,1788870141.831266,1788870149.613026,,,1,1788870141.751288887,5,110,900,0
e4,coscheduled,14,85,16,5,1788870154.677896535,1788870154.785270,1788870157.736672,1788870157.746433,1788870157.768532,1788870162.901197,1788870154.923343,1788870162.968303,1,1788870154.785702022,5,110,900,0
e4,baseline,14,85,16,5,1788870168.098469840,1788870168.194118,,1788870168.259894,1788870168.282772,1788870176.064381,,,1,1788870168.206013540,5,110,900,0
e4,coscheduled,14,85,16,6,1788870181.134627609,1788870181.241601,1788870184.193018,1788870184.202867,1788870184.225213,1788870189.370182,1788870181.380340,1788870189.431650,1,1788870181.241519276,5,110,900,0
e4,baseline,14,85,16,6,1788870194.489090638,1788870194.585733,,1788870194.652198,1788870194.675447,1788870202.456902,,,1,1788870194.597721980,5,110,900,0
e4,coscheduled,14,85,16,7,1788870207.611466377,1788870207.719783,1788870210.672324,1788870210.682246,1788870210.705999,1788870215.851512,1788870207.859725,1788870215.918926,1,1788870207.719727707,5,110,900,0
e4,baseline,14,85,16,7,1788870220.980664641,1788870221.077738,,1788870221.144585,1788870221.167981,1788870228.948787,,,1,1788870221.087293120,5,110,900,0
e4,coscheduled,14,85,16,8,1788870234.106529909,1788870234.212701,1788870237.166979,1788870237.177034,1788870237.201053,1788870242.346040,1788870234.353379,1788870242.414170,1,1788870234.214796254,5,110,900,0
e4,baseline,14,85,16,8,1788870247.484815257,1788870247.583846,,1788870247.651834,1788870247.675830,1788870255.458844,,,1,1788870247.592422613,5,110,900,0
e4,baseline,14,85,16,9,1788870260.559986047,1788870260.658942,,1788870260.723653,1788870260.747756,1788870268.520854,,,1,1788870260.666449263,5,110,900,0
e4,coscheduled,14,85,16,9,1788870273.623559304,1788870273.731110,1788870276.697891,1788870276.721839,1788870276.746011,1788870281.894809,1788870273.877604,1788870281.965946,1,1788870273.730387188,5,110,900,0
e4,baseline,14,85,16,10,1788870287.095448896,1788870287.193851,,1788870287.259094,1788870287.283540,1788870295.051148,,,1,1788870287.201530017,5,110,900,0
e4,coscheduled,14,85,16,10,1788870300.154994789,1788870300.261341,1788870303.231422,1788870303.255848,1788870303.280291,1788870308.429751,1788870300.409643,1788870308.501588,1,1788870300.263646652,5,110,900,0
e4,coscheduled,14,85,16,1,1788870313.606293528,1788870313.713424,1788870316.671419,1788870316.692373,1788870316.716998,1788870321.849478,1788870313.858479,1788870321.918258,1,1788870313.713500377,5,109,900,0
e4,baseline,14,85,16,1,1788870327.003375475,1788870327.101329,,1788870327.170585,1788870327.195519,1788870335.033854,,,1,1788870327.110677798,5,109,900,0
e4,coscheduled,14,85,16,2,1788870340.160434244,1788870340.267259,1788870343.226067,1788870343.247148,1788870343.272239,1788870348.413077,1788870340.413005,1788870348.482393,1,1788870340.267000461,5,109,900,0
e4,baseline,14,85,16,2,1788870353.614268548,1788870353.712293,,1788870353.782448,1788870353.807323,1788870361.590468,,,1,1788870353.721139613,5,109,900,0
e4,coscheduled,14,85,16,3,1788870366.702726281,1788870366.809797,1788870369.770424,1788870369.791969,1788870369.817343,1788870374.949571,1788870366.957067,1788870375.078156,1,1788870366.809999139,5,109,900,0
e4,baseline,14,85,16,3,1788870380.234091442,1788870380.330307,,1788870380.400774,1788870380.425965,1788870388.208819,,,1,1788870380.342325790,5,109,900,0
e4,coscheduled,14,85,16,4,1788870393.328269826,1788870393.435630,1788870396.397298,1788870396.419048,1788870396.444674,1788870401.584956,1788870393.584181,1788870401.654635,1,1788870393.436051806,5,109,900,0
e4,baseline,14,85,16,4,1788870406.738925415,1788870406.836792,,1788870406.907651,1788870406.933196,1788870414.716394,,,1,1788870406.847722173,5,109,900,0
e4,baseline,14,85,16,5,1788870419.838954035,1788870419.937084,,1788870420.005271,1788870420.031022,1788870427.810786,,,1,1788870419.946745305,5,109,900,0
e4,coscheduled,14,85,16,5,1788870432.951570700,1788870433.057344,1788870436.032632,1788870436.058235,1788870436.084133,1788870441.235408,1788870433.211918,1788870441.308701,1,1788870433.059651478,5,109,900,0
e4,baseline,14,85,16,6,1788870446.424382914,1788870446.522416,,1788870446.590476,1788870446.616428,1788870454.391575,,,1,1788870446.532038008,5,109,900,0
e4,coscheduled,14,85,16,6,1788870459.510575124,1788870459.616981,1788870462.593507,1788870462.619390,1788870462.645525,1788870467.796080,1788870459.771973,1788870467.870282,1,1788870459.617411585,5,109,900,0
e4,baseline,14,85,16,7,1788870472.986291882,1788870473.082633,,1788870473.151231,1788870473.177488,1788870480.950109,,,1,1788870473.093938347,5,109,900,0
e4,coscheduled,14,85,16,7,1788870486.163548268,1788870486.269620,1788870489.247544,1788870489.273830,1788870489.300253,1788870494.451294,1788870486.425685,1788870494.525954,1,1788870486.269754281,5,109,900,0
e4,baseline,14,85,16,8,1788870499.646925399,1788870499.745357,,1788870499.814712,1788870499.841277,1788870507.620800,,,1,1788870499.752965701,5,109,900,0
e4,coscheduled,14,85,16,8,1788870512.735024378,1788870512.841571,1788870515.820468,1788870515.846868,1788870515.873659,1788870521.045030,1788870512.998859,1788870521.119405,1,1788870512.842260589,5,109,900,0
e4,coscheduled,14,85,16,9,1788870526.322359582,1788870526.428284,1788870529.396833,1788870529.419589,1788870529.446541,1788870534.592188,1788870526.582481,1788870534.663966,1,1788870526.431689234,5,109,900,0
e4,baseline,14,85,16,9,1788870539.818040295,1788870539.915077,,1788870539.989149,1788870540.016032,1788870547.800490,,,1,1788870539.925573217,5,109,900,0
e4,baseline,14,85,16,10,1788870552.983493140,1788870553.081401,,1788870553.151764,1788870553.178874,1788870560.951536,,,1,1788870553.090239212,5,109,900,0
e4,coscheduled,14,85,16,10,1788870566.183603471,1788870566.290756,1788870569.271859,1788870569.298727,1788870569.325997,1788870574.477820,1788870566.450524,1788870574.552658,1,1788870566.291622655,5,109,900,0
e4,baseline,14,75,32,1,1788870579.560732205,1788870579.657704,,,,,,,1,1788870579.668606584,5,97,900,1
e4,coscheduled,14,75,32,1,1788870704.931413382,1788870705.037962,1788870708.020766,1788870710.170642,1788870710.198659,1788870715.383598,1788870705.196998,1788870715.460492,1,1788870705.039339911,5,97,900,0
e4,baseline,14,75,32,2,1788870720.332448865,1788870720.430036,,,,,,,1,1788870720.439302609,5,97,900,1
e4,coscheduled,14,75,32,2,1788870845.716930809,1788870845.822679,1788870848.805895,1788870850.956771,1788870850.985033,1788870856.170122,1788870845.982978,1788870856.246625,1,1788870845.826681463,5,97,900,0
e4,baseline,14,75,32,3,1788870861.129193967,1788870861.227903,,,,,,,1,1788870861.236440556,5,97,900,1
e4,coscheduled,14,75,32,3,1788870986.509924899,1788870986.615681,1788870989.601463,1788870991.751555,1788870991.780113,1788870996.965109,1788870986.777745,1788870997.117668,1,1788870986.618736471,5,97,900,0
e4,coscheduled,14,75,32,4,1788871002.019328785,1788871002.126040,1788871005.100770,1788871007.258118,1788871007.286702,1788871012.463840,1788871002.284650,1788871012.538310,1,1788871002.127895841,5,97,900,0
e4,baseline,14,75,32,4,1788871017.415354745,1788871017.512169,,,,,,,1,1788871017.522409704,5,97,900,1
e4,baseline,14,75,32,5,1788871142.825096321,1788871142.922507,,,,,,,1,1788871142.931577177,5,97,900,1
e4,coscheduled,14,75,32,5,1788871268.217165995,1788871268.323577,1788871271.312011,1788871273.460551,1788871273.489549,1788871278.674905,1788871268.487330,1788871278.752949,1,1788871268.323989259,5,97,900,0
e4,baseline,14,75,32,6,1788871283.672986206,1788871283.770512,,,,,,,1,1788871283.781679651,5,97,900,1
e4,coscheduled,14,75,32,6,1788871409.054372080,1788871409.160018,1788871412.148866,1788871414.298157,1788871414.327340,1788871419.515277,1788871409.324846,1788871419.594301,1,1788871409.160038903,5,97,900,0
e4,coscheduled,14,75,32,7,1788871424.511356274,1788871424.617335,1788871427.594709,1788871429.751104,1788871429.780546,1788871434.958458,1788871424.778468,1788871435.109154,1,1788871424.619138804,5,97,900,0
e4,baseline,14,75,32,7,1788871439.994988314,1788871440.092031,,,,,,,1,1788871440.102740877,5,97,900,1
e4,coscheduled,14,75,32,8,1788871565.422892915,1788871565.529466,1788871568.508297,1788871570.664666,1788871570.694310,1788871575.874054,1788871565.691972,1788871575.950011,1,1788871565.530544527,5,97,900,0
e4,baseline,14,75,32,8,1788871580.844660899,1788871580.942540,,,,,,,1,1788871580.953032252,5,97,900,1
e4,coscheduled,14,75,32,9,1788871706.271358362,1788871706.378001,1788871709.358351,1788871711.514236,1788871711.544210,1788871716.723988,1788871706.541403,1788871716.800635,1,1788871706.379322612,5,97,900,0
e4,baseline,14,75,32,9,1788871721.700954358,1788871721.798194,,,,,,,1,1788871721.809027972,5,97,900,1
e4,coscheduled,14,75,32,10,1788871847.140010952,1788871847.247179,1788871850.227746,1788871852.384362,1788871852.414522,1788871857.595319,1788871847.411536,1788871857.672248,1,1788871847.246693099,5,97,900,0
e4,baseline,14,75,32,10,1788871862.569455314,1788871862.667056,,,,,,,1,1788871862.676644935,5,97,900,1
e4,baseline,14,75,32,1,1788871987.855738277,1788871987.953630,,1788871988.029578,1788871988.059522,1788871995.864181,,,1,1788871987.964444109,5,96,900,0
e4,coscheduled,14,75,32,1,1788872000.522744032,1788872000.630332,1788872008.592076,1788872008.621675,1788872008.652261,1788872013.833443,1788872005.776289,1788872013.909100,1,1788872000.629783096,5,96,900,0
e4,baseline,14,75,32,2,1788872018.551600306,1788872018.647530,,1788872018.728292,1788872018.758683,1788872026.567941,,,1,1788872018.659258102,5,96,900,0
e4,coscheduled,14,75,32,2,1788872031.235345476,1788872031.341848,1788872039.325552,1788872039.360785,1788872039.392884,1788872044.576759,1788872036.502579,1788872044.657095,1,1788872031.342188901,5,96,900,0
e4,coscheduled,14,75,32,3,1788872049.298764306,1788872049.404835,1788872057.392846,1788872057.422361,1788872057.454132,1788872062.644322,1788872054.577520,1788872062.719489,1,1788872049.406105302,5,96,900,0
e4,baseline,14,75,32,3,1788872067.374670417,1788872067.471413,,1788872067.556938,1788872067.588795,1788872075.393875,,,1,1788872067.483065769,5,96,900,0
e4,coscheduled,14,75,32,4,1788872080.050749826,1788872080.158935,1788872088.138107,1788872088.167551,1788872088.199586,1788872093.386646,1788872085.322487,1788872093.465699,1,1788872080.157005464,5,96,900,0
e4,baseline,14,75,32,4,1788872098.099413768,1788872098.196700,,1788872098.278510,1788872098.309397,1788872106.120540,,,1,1788872098.205780829,5,96,900,0
e4,coscheduled,14,75,32,5,1788872110.841054524,1788872110.946194,1788872118.936864,1788872118.967416,1788872119.067829,1788872124.250777,1788872116.114286,1788872124.329885,1,1788872110.947846728,5,96,900,0
e4,baseline,14,75,32,5,1788872128.980426748,1788872129.076403,,1788872129.159640,1788872129.190909,1788872137.017046,,,1,1788872129.087666962,5,96,900,0
e4,coscheduled,14,75,32,6,1788872141.750846764,1788872141.857561,1788872149.836981,1788872149.868861,1788872149.902284,1788872155.085285,1788872147.021621,1788872155.162356,1,1788872141.857620333,5,96,900,0
e4,baseline,14,75,32,6,1788872159.812567865,1788872159.911372,,1788872159.995073,1788872160.026578,1788872167.836471,,,1,1788872159.919293876,5,96,900,0
e4,baseline,14,75,32,7,1788872172.528241183,1788872172.625988,,1788872172.705345,1788872172.737011,1788872180.541616,,,1,1788872172.635834816,5,96,900,0
e4,coscheduled,14,75,32,7,1788872185.240116042,1788872185.347383,1788872193.328287,1788872193.360538,1788872193.394432,1788872198.580950,1788872190.511492,1788872198.658683,1,1788872185.349394035,5,96,900,0
e4,coscheduled,14,75,32,8,1788872203.323013983,1788872203.429668,1788872211.422250,1788872211.452829,1788872211.486006,1788872216.675589,1788872208.606616,1788872216.752548,1,1788872203.429786502,5,96,900,0
e4,baseline,14,75,32,8,1788872221.438346578,1788872221.535471,,1788872221.623694,1788872221.655904,1788872229.461607,,,1,1788872221.546283462,5,96,900,0
e4,coscheduled,14,75,32,9,1788872234.177757856,1788872234.285809,1788872242.277827,1788872242.312242,1788872242.345520,1788872247.527719,1788872239.452599,1788872247.612329,1,1788872234.286677917,5,96,900,0
e4,baseline,14,75,32,9,1788872252.260582775,1788872252.357114,,1788872252.441197,1788872252.473265,1788872260.284616,,,1,1788872252.368977624,5,96,900,0
e4,coscheduled,14,75,32,10,1788872265.047359752,1788872265.153671,1788872273.144715,1788872273.182055,1788872273.216192,1788872278.402884,1788872270.320219,1788872278.483476,1,1788872265.155542312,5,96,900,0
e4,baseline,14,75,32,10,1788872283.144456652,1788872283.241543,,1788872283.326856,1788872283.359443,1788872291.170567,,,1,1788872283.251067155,5,96,900,0
e4,baseline,14,74,32,1,1788872295.936817703,1788872296.032929,,1788872296.114269,1788872296.146797,1788872303.952588,,,1,1788872296.044057718,5,95,900,0
e4,coscheduled,14,74,32,1,1788872308.670324380,1788872308.777452,1788872311.796155,1788872311.829054,1788872311.861676,1788872317.055585,1788872308.961481,1788872317.139659,1,1788872308.777484520,5,95,900,0
e4,baseline,14,74,32,2,1788872321.905158018,1788872322.002066,,1788872322.083336,1788872322.116104,1788872329.922943,,,1,1788872322.013273134,5,95,900,0
e4,coscheduled,14,74,32,2,1788872334.593446723,1788872334.699105,1788872337.708765,1788872337.741839,1788872337.774653,1788872342.959494,1788872334.882319,1788872343.121753,1,1788872334.700893607,5,95,900,0
e4,coscheduled,14,74,32,3,1788872347.913644062,1788872348.020192,1788872351.017705,1788872351.046184,1788872351.079118,1788872356.256541,1788872348.199518,1788872356.337774,1,1788872348.020016863,5,95,900,0
e4,baseline,14,74,32,3,1788872361.047100188,1788872361.144349,,1788872361.226045,1788872361.259107,1788872369.067473,,,1,1788872361.154626702,5,95,900,0
e4,baseline,14,74,32,4,1788872373.784198697,1788872373.882576,,1788872373.969726,1788872374.003024,1788872381.816147,,,1,1788872373.892912784,5,95,900,0
e4,coscheduled,14,74,32,4,1788872386.533328561,1788872386.640492,1788872389.640424,1788872389.668736,1788872389.702161,1788872394.878413,1788872386.822001,1788872394.960645,1,1788872386.640314319,5,95,900,0
e4,baseline,14,74,32,5,1788872399.795220367,1788872399.893664,,1788872399.976305,1788872400.009920,1788872407.817138,,,1,1788872399.901636503,5,95,900,0
e4,coscheduled,14,74,32,5,1788872412.540036109,1788872412.647729,1788872415.661829,1788872415.695480,1788872415.729830,1788872420.916866,1788872412.834313,1788872421.065156,1,1788872412.646946995,5,95,900,0
e4,coscheduled,14,74,32,6,1788872425.798443246,1788872425.904805,1788872428.907557,1788872428.936489,1788872428.970209,1788872434.148934,1788872426.088500,1788872434.232647,1,1788872425.908072958,5,95,900,0
e4,baseline,14,74,32,6,1788872439.016451820,1788872439.113117,,1788872439.196620,1788872439.230455,1788872447.051706,,,1,1788872439.125380341,5,95,900,0
e4,coscheduled,14,74,32,7,1788872451.800911270,1788872451.907293,1788872454.923961,1788872454.958338,1788872454.992260,1788872460.181357,1788872452.096315,1788872460.268439,1,1788872451.908290668,5,95,900,0
e4,baseline,14,74,32,7,1788872465.033697288,1788872465.133075,,1788872465.217162,1788872465.251264,1788872473.059698,,,1,1788872465.141245205,5,95,900,0
e4,coscheduled,14,74,32,8,1788872477.800687123,1788872477.908293,1788872480.926892,1788872480.960753,1788872480.994978,1788872486.180351,1788872478.099026,1788872486.267572,1,1788872477.907887020,5,95,900,0
e4,baseline,14,74,32,8,1788872491.038964351,1788872491.137591,,1788872491.222192,1788872491.256791,1788872499.064660,,,1,1788872491.146587556,5,95,900,0
e4,coscheduled,14,74,32,9,1788872503.801519153,1788872503.908116,1788872506.927356,1788872506.961460,1788872506.995970,1788872512.182763,1788872504.099408,1788872512.270170,1,1788872503.907579849,5,95,900,0
e4,baseline,14,74,32,9,1788872517.045496849,1788872517.143217,,1788872517.227381,1788872517.261966,1788872525.074185,,,1,1788872517.151806983,5,95,900,0
e4,baseline,14,74,32,10,1788872529.894808803,1788872529.991489,,1788872530.081364,1788872530.116096,1788872537.928101,,,1,1788872530.001964212,5,95,900,0
e4,coscheduled,14,74,32,10,1788872542.699681225,1788872542.806562,1788872545.821998,1788872545.851453,1788872545.886341,1788872551.069362,1788872543.002637,1788872551.153961,1,1788872542.806108699,5,95,900,0
e4,coscheduled,14,73,32,1,1788872555.958613130,1788872556.065412,1788872559.073149,1788872559.102834,1788872559.137893,1788872564.317491,1788872556.254643,1788872564.402450,1,1788872556.065966451,5,94,900,0
e4,baseline,14,73,32,1,1788872569.170569741,1788872569.268755,,1788872569.359784,1788872569.394946,1788872577.208210,,,1,1788872569.277629254,5,94,900,0
e4,coscheduled,14,73,32,2,1788872581.975174367,1788872582.082200,1788872585.094017,1788872585.123801,1788872585.159045,1788872590.339167,1788872582.273363,1788872590.424738,1,1788872582.085182416,5,94,900,0
e4,baseline,14,73,32,2,1788872595.195229415,1788872595.292176,,1788872595.384108,1788872595.419401,1788872603.230648,,,1,1788872595.301589634,5,94,900,0
e4,baseline,14,73,32,3,1788872608.001697042,1788872608.098927,,1788872608.187230,1788872608.222737,1788872616.032442,,,1,1788872608.108557516,5,94,900,0
e4,coscheduled,14,73,32,3,1788872620.763550185,1788872620.870276,1788872623.905566,1788872623.940704,1788872623.976295,1788872629.165333,1788872621.075987,1788872629.255081,1,1788872620.869705569,5,94,900,0
e4,coscheduled,14,73,32,4,1788872634.097828846,1788872634.203954,1788872637.214709,1788872637.244908,1788872637.280672,1788872642.460885,1788872634.394948,1788872642.547620,1,1788872634.205507113,5,94,900,0
e4,baseline,14,73,32,4,1788872647.309850982,1788872647.407541,,1788872647.499615,1788872647.535564,1788872655.348451,,,1,1788872647.416968909,5,94,900,0
e4,coscheduled,14,73,32,5,1788872660.159423225,1788872660.266528,1788872663.278511,1788872663.308752,1788872663.344754,1788872668.527798,1788872660.459233,1788872668.615107,1,1788872660.266518099,5,94,900,0
e4,baseline,14,73,32,5,1788872673.404316875,1788872673.502444,,1788872673.594554,1788872673.630549,1788872681.443917,,,1,1788872673.512865089,5,94,900,0
e4,coscheduled,14,73,32,6,1788872686.187742088,1788872686.293704,1788872689.306987,1788872689.337433,1788872689.373679,1788872694.557911,1788872686.487285,1788872694.644888,1,1788872686.297871731,5,94,900,0
e4,baseline,14,73,32,6,1788872699.417780637,1788872699.515705,,1788872699.608583,1788872699.644918,1788872707.458676,,,1,1788872699.524950065,5,94,900,0
e4,baseline,14,73,32,7,1788872712.216275818,1788872712.313338,,1788872712.400554,1788872712.436991,1788872720.247820,,,1,1788872712.326138306,5,94,900,0
e4,coscheduled,14,73,32,7,1788872725.033425229,1788872725.139486,1788872728.169242,1788872728.206020,1788872728.242719,1788872733.431915,1788872725.340168,1788872733.521673,1,1788872725.141873449,5,94,900,0
e4,coscheduled,14,73,32,8,1788872738.305804160,1788872738.412108,1788872741.426363,1788872741.457220,1788872741.493921,1788872746.676755,1788872738.606901,1788872746.764311,1,1788872738.413757774,5,94,900,0
e4,baseline,14,73,32,8,1788872751.578687674,1788872751.675895,,1788872751.769655,1788872751.806352,1788872759.619711,,,1,1788872751.686810854,5,94,900,0
e4,baseline,14,73,32,9,1788872766.478505901,1788872766.575781,,1788872766.663653,1788872766.700599,1788872774.514229,,,1,1788872766.586158767,5,94,900,0
e4,coscheduled,14,73,32,9,1788872779.301215810,1788872779.408285,1788872782.442234,1788872782.479671,1788872782.516785,1788872787.708019,1788872779.611675,1788872787.798676,1,1788872779.408103131,5,94,900,0
e4,coscheduled,14,73,32,10,1788872792.572886921,1788872792.679685,1788872795.699291,1788872795.730788,1788872795.768045,1788872800.953139,1788872792.876712,1788872801.135856,1,1788872792.681688579,5,94,900,0
e4,baseline,14,73,32,10,1788872805.958838304,1788872806.057242,,1788872806.152360,1788872806.189656,1788872814.002800,,,1,1788872806.066743134,5,94,900,0
e4,coscheduled,14,72,32,1,1788872818.805290249,1788872818.913138,1788872821.942558,1788872821.973930,1788872822.011533,1788872827.197705,1788872819.120389,1788872827.285065,1,1788872818.912658514,5,93,900,0
e4,baseline,14,72,32,1,1788872832.142316379,1788872832.239444,,1788872832.334241,1788872832.371699,1788872840.186724,,,1,1788872832.248791864,5,93,900,0
e4,coscheduled,14,72,32,2,1788872844.947343766,1788872845.054434,1788872848.077453,1788872848.109145,1788872848.147076,1788872853.334132,1788872845.254633,1788872853.422333,1,1788872845.055671185,5,93,900,0
e4,baseline,14,72,32,2,1788872858.175381137,1788872858.272696,,1788872858.367839,1788872858.405571,1788872866.219367,,,1,1788872858.283057971,5,93,900,0
e4,coscheduled,14,72,32,3,1788872871.060821248,1788872871.167662,1788872874.190533,1788872874.222294,1788872874.260385,1788872879.445708,1788872871.368630,1788872879.534066,1,1788872871.167899046,5,93,900,0
e4,baseline,14,72,32,3,1788872884.312036583,1788872884.408616,,1788872884.504361,1788872884.542435,1788872892.356892,,,1,1788872884.420174407,5,93,900,0
e4,baseline,14,72,32,4,1788872897.148292482,1788872897.244761,,1788872897.335665,1788872897.374175,1788872905.187113,,,1,1788872897.256409879,5,93,900,0
e4,coscheduled,14,72,32,4,1788872910.030259561,1788872910.137264,1788872913.175873,1788872913.213719,1788872913.252415,1788872918.439849,1788872910.345883,1788872918.532638,1,1788872910.140376463,5,93,900,0
e4,coscheduled,14,72,32,5,1788872923.386409789,1788872923.493172,1788872926.519401,1788872926.551672,1788872926.590272,1788872931.776327,1788872923.697082,1788872931.865673,1,1788872923.492263250,5,93,900,0
e4,baseline,14,72,32,5,1788872936.634439774,1788872936.731516,,1788872936.828203,1788872936.866789,1788872944.680328,,,1,1788872936.742366194,5,93,900,0
e4,baseline,14,72,32,6,1788872949.503427044,1788872949.600980,,1788872949.692737,1788872949.731620,1788872957.544890,,,1,1788872949.610056168,5,93,900,0
e4,coscheduled,14,72,32,6,1788872962.352669149,1788872962.459271,1788872965.499470,1788872965.537789,1788872965.576759,1788872970.768909,1788872962.669391,1788872970.862408,1,1788872962.459615582,5,93,900,0
e4,baseline,14,72,32,7,1788872975.674649419,1788872975.771533,,1788872975.864133,1788872975.903156,1788872983.717640,,,1,1788872975.782143668,5,93,900,0
e4,coscheduled,14,72,32,7,1788872990.590612798,1788872990.698095,1788872993.738134,1788872993.776613,1788872993.815777,1788872999.013872,1788872990.908482,1788872999.107317,1,1788872990.696982818,5,93,900,0
e4,coscheduled,14,72,32,8,1788873003.997585349,1788873004.104882,1788873007.133447,1788873007.166520,1788873007.205777,1788873012.390157,1788873004.310013,1788873012.480109,1,1788873004.105819190,5,93,900,0
e4,baseline,14,72,32,8,1788873017.284519971,1788873017.383914,,1788873017.482612,1788873017.521929,1788873025.336943,,,1,1788873017.392224205,5,93,900,0
e4,baseline,14,72,32,9,1788873030.205261293,1788873030.303371,,1788873030.395868,1788873030.435335,1788873038.249538,,,1,1788873030.314705857,5,93,900,0
e4,coscheduled,14,72,32,9,1788873043.090871969,1788873043.198470,1788873046.243165,1788873046.282411,1788873046.322469,1788873051.513993,1788873043.412043,1788873051.608400,1,1788873043.198060936,5,93,900,0
e4,baseline,14,72,32,10,1788873058.523002084,1788873058.619843,,1788873058.712690,1788873058.752441,1788873066.566163,,,1,1788873058.631118065,5,93,900,0
e4,coscheduled,14,72,32,10,1788873071.434548926,1788873071.540607,1788873074.585024,1788873074.624234,1788873074.664176,1788873079.854360,1788873071.755099,1788873079.948393,1,1788873071.540531198,5,93,900,0
e4,baseline,14,50,64,1,1788873084.250950371,1788873084.348568,,,,,,,1,1788873084.358837402,5,65,900,1
e4,coscheduled,14,50,64,1,1788873208.691059315,1788873208.798771,1788873211.844208,1788873213.984263,1788873214.025560,1788873219.250007,1788873209.012680,1788873219.345298,1,1788873208.797645260,5,65,900,0
e4,coscheduled,14,50,64,2,1788873223.310558387,1788873223.417912,1788873226.452150,1788873228.600548,1788873228.642105,1788873233.897794,1788873223.628691,1788873233.990405,1,1788873223.418387761,5,65,900,0
e4,baseline,14,50,64,2,1788873237.953616664,1788873238.052021,,,,,,,1,1788873238.060050432,5,65,900,1
e4,baseline,14,50,64,3,1788873362.400093361,1788873362.496941,,,,,,,1,1788873362.507366003,5,65,900,1
e4,coscheduled,14,50,64,3,1788873486.899577458,1788873487.007466,1788873490.041981,1788873492.188558,1788873492.228859,1788873497.490838,1788873487.218824,1788873497.583137,1,1788873487.006761929,5,65,900,0
e4,coscheduled,14,50,64,4,1788873501.565727242,1788873501.671917,1788873504.708675,1788873506.873475,1788873506.916500,1788873512.173722,1788873501.884601,1788873512.266727,1,1788873501.676170889,5,65,900,0
e4,baseline,14,50,64,4,1788873516.236466209,1788873516.334525,,,,,,,1,1788873516.346843159,5,65,900,1
e4,coscheduled,14,50,64,5,1788873640.703111307,1788873640.810477,1788873643.859554,1788873646.000805,1788873646.042524,1788873651.271181,1788873641.027792,1788873651.366585,1,1788873640.811121018,5,65,900,0
e4,baseline,14,50,64,5,1788873655.321517770,1788873655.420401,,,,,,,1,1788873655.427997058,5,65,900,1
e4,baseline,14,50,64,6,1788873779.795455959,1788873779.894211,,,,,,,1,1788873779.904288143,5,65,900,1
e4,coscheduled,14,50,64,6,1788873904.306481462,1788873904.413370,1788873907.450140,1788873909.614579,1788873909.657120,1788873914.911063,1788873904.625603,1788873915.097454,1,1788873904.414584479,5,65,900,0
e4,baseline,14,50,64,7,1788873919.087251655,1788873919.186745,,,,,,,1,1788873919.193866232,5,65,900,1
e4,coscheduled,14,50,64,7,1788874043.561005924,1788874043.668152,1788874046.720540,1788874048.858246,1788874048.900619,1788874054.127048,1788874043.888381,1788874054.223936,1,1788874043.669227706,5,65,900,0
e4,baseline,14,50,64,8,1788874058.206036289,1788874058.303633,,,,,,,1,1788874058.313594892,5,65,900,1
e4,coscheduled,14,50,64,8,1788874182.677412485,1788874182.784262,1788874185.836337,1788874187.977175,1788874188.019746,1788874193.248137,1788874183.004666,1788874193.345071,1,1788874182.784440631,5,65,900,0
e4,coscheduled,14,50,64,9,1788874197.336926256,1788874197.443308,1788874200.485033,1788874202.630085,1788874202.671557,1788874207.928236,1788874197.660257,1788874208.023797,1,1788874197.444271035,5,65,900,0
e4,baseline,14,50,64,9,1788874212.010612904,1788874212.108174,,,,,,,1,1788874212.118403282,5,65,900,1
